CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Churn
CUST08578,Male,44,0,58536.56,2,1,1,14195.64,France,0
CUST08579,Female,45,4,69220.13,4,0,1,92951.85,France,0
CUST08580,Female,43,6,47679.44,1,0,0,119559.05,Germany,0
CUST08581,Female,44,3,154479.01,4,1,0,77956.4,Germany,0
CUST08582,Male,69,4,165668.22,4,1,1,24399.86,Germany,0
CUST08583,Male,66,1,37116.37,4,1,0,126757.42,Spain,0
CUST08584,Male,59,2,185286.5,2,1,0,137272.33,France,0
CUST08585,Female,38,6,62511.37,1,0,1,88863.36,France,0
CUST08586,Female,18,9,70730.63,4,0,0,120201.65,Spain,1
CUST08587,Male,45,6,207202.08,2,0,1,95500.07,Spain,1
CUST08588,Female,65,3,225291.48,3,1,0,90259.61,Germany,0
CUST08589,Female,32,0,206189.08,1,1,1,28308.08,Spain,0
CUST08590,Female,34,0,36940.71,1,0,0,71150.97,Spain,1
CUST08591,Male,43,3,249816.91,2,1,1,105031.12,Germany,0
CUST08592,Female,37,3,168038.85,3,1,0,73627.63,Spain,0
CUST08593,Male,42,5,127667.16,4,0,1,96487.04,Germany,0
CUST08594,Male,30,6,238710.35,3,0,0,135273.22,France,0
CUST08595,Male,50,8,204345.1,1,1,0,61271.03,Germany,0
CUST08596,Male,42,8,172935.76,2,0,1,125988.13,Spain,0
CUST08597,Male,25,9,209599.31,3,0,0,14066.33,Spain,1
CUST08598,Female,22,4,96366.65,4,1,1,129372.72,Germany,1
CUST08599,Male,23,9,171109.61,3,1,0,24934.82,Spain,1
CUST08600,Male,40,2,47645.0,3,1,0,55001.7,France,1
CUST08601,Male,69,2,247000.16,2,1,1,81882.26,Germany,1
CUST08602,Female,47,5,147245.43,2,0,0,101004.92,Germany,0
CUST08603,Female,31,0,203559.31,1,1,1,143435.68,Spain,0
CUST08604,Female,40,6,101834.97,2,1,0,52984.25,Spain,0
CUST08605,Female,28,2,189647.2,3,0,1,21948.83,Spain,0
CUST08606,Male,48,4,96846.22,4,0,0,74236.99,Germany,0
CUST08607,Male,23,6,147501.27,1,0,0,58337.55,Germany,0
CUST08608,Female,28,6,194533.7,2,1,1,94016.68,Spain,0
CUST08609,Female,30,8,29118.48,3,1,0,139189.55,Germany,0
CUST08610,Female,29,0,89196.46,3,0,0,100070.13,France,1
CUST08611,Female,19,2,136234.24,1,1,1,90922.0,Spain,1
CUST08612,Male,52,8,83499.43,1,0,0,44451.84,Germany,1
CUST08613,Female,53,7,77291.81,2,1,1,47066.99,France,0
CUST08614,Female,34,1,70416.02,2,0,0,71050.63,Spain,0
CUST08615,Female,45,7,56947.96,4,0,0,134780.93,Germany,1
CUST08616,Female,45,7,212226.14,1,0,1,91127.72,Spain,0
CUST08617,Female,39,1,230922.28,1,0,1,79250.69,Spain,0
CUST08618,Female,55,7,175042.36,3,0,0,85956.65,Spain,1
CUST08619,Female,24,2,7499.88,4,0,1,126729.51,Germany,0
CUST08620,Male,32,6,196558.3,2,1,0,104905.21,France,0
CUST08621,Male,49,8,132984.96,4,1,0,139839.5,France,0
CUST08622,Male,28,3,189527.52,4,0,1,91443.72,Spain,0
CUST08623,Male,41,5,109334.59,3,1,1,37444.0,Germany,0
CUST08624,Male,20,8,10320.48,1,1,1,12621.62,Germany,0
CUST08625,Male,47,4,170436.25,1,1,1,54395.95,Germany,0
CUST08626,Female,23,0,111032.12,1,1,0,18783.04,France,1
CUST08627,Female,19,2,218510.87,2,0,0,66989.1,Germany,0
CUST08628,Male,31,8,184534.48,1,1,1,36304.62,Spain,0
CUST08629,Female,58,2,89890.44,4,1,0,66687.86,Germany,0
CUST08630,Male,35,9,181020.49,4,1,1,65888.46,France,1
CUST08631,Female,68,1,123802.15,1,0,0,48677.67,France,0
CUST08632,Female,61,3,49860.99,4,0,1,101394.72,France,0
CUST08633,Female,48,4,104971.58,2,1,0,70680.73,France,0
CUST08634,Female,30,6,55640.6,1,1,0,135083.88,Germany,0
CUST08635,Female,43,6,1244.13,2,1,1,20651.26,Germany,0
CUST08636,Female,61,8,61698.94,1,1,0,67487.3,France,0
CUST08637,Male,29,7,52380.33,2,1,1,118632.95,Germany,0
CUST08638,Male,35,1,1084.23,2,0,1,79234.94,Spain,0
CUST08639,Female,26,7,195981.34,2,0,0,145251.38,France,0
CUST08640,Male,66,7,19246.23,4,1,0,34475.22,France,1
CUST08641,Female,38,4,112264.77,2,1,0,54243.39,Germany,0
CUST08642,Male,65,2,104470.79,3,1,1,26261.57,Spain,0
CUST08643,Female,66,8,45352.03,2,0,0,44542.15,France,0
CUST08644,Male,57,6,241717.13,2,0,0,104154.52,Spain,0
CUST08645,Female,60,0,150933.4,2,1,1,78172.44,France,0
CUST08646,Male,41,7,203378.26,2,0,0,32689.41,Germany,0
CUST08647,Female,51,9,124035.14,1,1,0,76457.31,France,1
CUST08648,Male,25,4,180702.98,4,0,0,128636.2,Germany,0
CUST08649,Female,61,5,242444.8,4,0,0,71575.62,Spain,1
CUST08650,Female,50,8,87101.35,4,0,0,11850.03,Germany,0
CUST08651,Female,40,9,126065.96,1,0,0,17689.02,Germany,0
CUST08652,Male,30,7,128634.22,2,0,1,71336.85,France,0
CUST08653,Male,66,2,247998.7,2,0,0,93054.32,France,0
CUST08654,Male,31,4,58274.79,4,1,0,134114.62,Spain,0
CUST08655,Female,31,3,168826.88,3,1,0,147474.61,Spain,0
CUST08656,Male,33,0,34557.42,2,1,1,147252.66,Spain,0
CUST08657,Female,66,4,231768.38,2,1,1,88105.16,Germany,0
CUST08658,Male,55,9,147595.48,2,1,0,15002.26,Germany,0
CUST08659,Male,56,6,214852.88,1,1,1,39887.5,France,1
CUST08660,Male,43,0,223810.39,2,1,1,70806.44,Spain,0
CUST08661,Male,43,3,139277.48,4,1,1,133154.63,France,0
CUST08662,Female,18,5,170501.82,2,1,0,13018.25,France,0
CUST08663,Male,49,8,174680.16,4,0,1,81307.52,Germany,1
CUST08664,Male,32,7,115120.21,3,1,0,101485.17,France,0
CUST08665,Female,69,1,108709.56,1,1,1,50352.18,Germany,0
CUST08666,Female,38,2,46547.05,3,0,1,54194.97,France,1
CUST08667,Male,35,9,95978.64,2,1,1,64379.78,Spain,0
CUST08668,Male,47,4,247689.24,3,1,0,48443.2,Spain,1
CUST08669,Female,30,6,67465.39,2,0,0,71206.38,France,0
CUST08670,Female,41,2,190610.23,4,0,1,32133.01,France,0
CUST08671,Female,47,6,14836.87,2,0,1,37906.47,Spain,0
CUST08672,Male,19,4,116867.2,1,1,0,15199.06,Spain,0
CUST08673,Male,36,9,14602.53,3,1,1,67584.05,Germany,0
CUST08674,Male,64,5,118949.98,2,1,0,109027.36,Spain,0
CUST08675,Female,61,5,6888.12,4,1,0,80861.31,Germany,0
CUST08676,Female,64,3,153323.69,3,1,1,84292.09,Spain,0
CUST08677,Female,42,7,146627.27,1,1,1,72992.49,France,1
CUST08678,Male,67,8,199460.81,2,1,0,91878.54,France,0
CUST08679,Female,31,1,145821.55,1,1,1,42154.69,Spain,0
CUST08680,Male,23,8,231499.79,4,1,1,39052.21,France,0
CUST08681,Female,29,3,195776.15,3,1,1,141875.02,Germany,1
CUST08682,Male,37,5,33164.13,3,0,0,73057.32,Germany,0
CUST08683,Male,40,6,66368.3,3,1,0,125804.61,Germany,0
CUST08684,Female,47,3,6557.65,4,0,0,138356.45,Spain,0
CUST08685,Male,47,7,96533.5,2,1,0,96083.68,Germany,0
CUST08686,Female,55,9,127384.06,2,0,0,51831.06,France,0
CUST08687,Male,47,7,236486.56,2,1,0,105172.45,Germany,1
CUST08688,Female,58,0,130566.86,1,1,0,70327.95,Spain,0
CUST08689,Female,47,7,195257.01,4,0,0,146229.53,Germany,0
CUST08690,Male,53,9,67006.0,3,0,0,123580.55,France,0
CUST08691,Female,66,2,38289.61,4,0,0,124092.28,France,0
CUST08692,Male,51,4,202709.06,4,0,1,92416.46,Spain,0
CUST08693,Female,33,9,61856.29,4,0,0,11178.18,Germany,1
CUST08694,Female,41,7,217833.78,3,0,0,126454.9,France,0
CUST08695,Female,31,5,42462.47,3,1,1,13552.07,Spain,0
CUST08696,Female,43,3,212896.64,1,1,0,27130.13,Spain,0
CUST08697,Male,25,3,193211.9,4,0,0,127413.68,Spain,0
CUST08698,Female,31,3,152805.17,2,1,1,40631.3,Spain,0
CUST08699,Female,48,5,212555.17,1,1,0,127757.66,Spain,1
CUST08700,Male,19,6,82677.53,3,0,1,43089.12,Spain,0
CUST08701,Male,65,4,41508.54,3,1,0,117899.16,France,0
CUST08702,Male,21,9,39260.17,1,1,0,85904.7,Germany,0
CUST08703,Male,18,7,67589.73,2,0,1,103939.14,Spain,0
CUST08704,Male,37,6,111556.78,4,0,0,127331.39,Germany,1
CUST08705,Male,31,7,219005.72,4,1,1,147763.98,Spain,1
CUST08706,Female,57,3,22383.91,2,1,0,21996.85,France,1
CUST08707,Male,42,7,228810.51,4,0,1,105953.66,France,0
CUST08708,Female,42,5,231373.68,3,0,1,144221.57,Germany,0
CUST08709,Male,20,2,181809.1,1,1,0,62331.39,Spain,0
CUST08710,Female,22,7,225070.9,2,1,0,56724.28,Germany,0
CUST08711,Female,55,6,192496.66,1,0,0,105196.78,Spain,1
CUST08712,Female,43,9,132075.24,4,0,1,66273.15,Spain,0
CUST08713,Male,57,4,150187.56,4,1,1,40024.47,Spain,0
CUST08714,Male,55,3,157056.12,3,0,0,32605.39,Spain,0
CUST08715,Male,55,0,31723.32,3,0,1,36968.23,Spain,0
CUST08716,Male,21,9,48263.53,4,1,1,108603.54,Spain,0
CUST08717,Female,24,2,130842.18,4,0,1,138617.31,France,1
CUST08718,Male,47,1,28807.08,3,0,1,122841.92,France,1
CUST08719,Female,47,7,241244.82,3,0,1,72748.23,Spain,0
CUST08720,Female,36,7,126781.82,2,0,0,84004.16,Germany,0
CUST08721,Male,56,4,95021.54,3,0,0,96824.28,Germany,0
CUST08722,Male,52,4,39385.01,2,0,1,91192.53,France,1
CUST08723,Male,57,3,104133.47,2,1,0,145586.18,Germany,0
CUST08724,Female,50,0,75606.55,1,0,1,134137.03,Spain,0
CUST08725,Male,50,0,21981.79,3,0,1,16095.63,Spain,1
CUST08726,Female,31,5,241751.32,2,1,0,127007.22,Spain,0
CUST08727,Male,55,3,66244.52,1,1,1,25968.53,Spain,1
CUST08728,Female,27,3,172617.56,1,1,0,106629.34,Spain,0
CUST08729,Male,45,2,22830.63,3,0,0,49991.0,Germany,1
CUST08730,Male,31,8,228292.25,3,1,0,118273.68,Germany,0
CUST08731,Female,53,2,147687.86,1,1,0,11204.87,Spain,0
CUST08732,Male,55,7,164218.0,2,1,1,63518.05,Spain,0
CUST08733,Male,33,1,195446.09,3,0,1,13013.12,Germany,1
CUST08734,Male,38,3,151478.83,1,1,1,143494.2,Germany,1
CUST08735,Male,45,0,17726.86,1,0,1,12151.09,Spain,0
CUST08736,Male,50,4,107395.61,2,0,1,31740.59,Germany,0
CUST08737,Male,23,1,65507.52,4,1,0,85498.19,Spain,0
CUST08738,Male,58,0,121679.26,2,0,1,100461.15,France,0
CUST08739,Female,32,0,101081.29,1,0,0,112058.78,Spain,0
CUST08740,Female,61,1,206633.28,2,0,1,44566.33,Germany,0
CUST08741,Male,20,4,61761.89,3,0,1,52139.3,France,0
CUST08742,Male,60,8,50325.26,1,0,0,43586.41,Germany,0
CUST08743,Male,64,5,239521.57,2,1,1,44170.2,Germany,0
CUST08744,Female,52,3,237379.15,2,0,1,119451.01,Germany,0
CUST08745,Female,31,2,248366.24,2,0,0,142719.83,France,0
CUST08746,Male,19,7,142095.14,2,0,0,93412.41,Spain,0
CUST08747,Female,46,2,28285.99,1,0,1,32040.28,France,0
CUST08748,Male,21,0,220041.94,2,1,1,19160.6,France,0
CUST08749,Male,43,3,36278.75,3,1,0,43484.72,France,0
CUST08750,Male,68,4,38898.58,4,0,1,34891.22,France,0
CUST08751,Male,29,4,48349.39,4,0,0,90992.96,France,1
CUST08752,Female,19,4,163354.71,4,1,0,107710.29,Spain,0
CUST08753,Female,34,7,26799.76,3,0,1,10642.71,Spain,1
CUST08754,Male,52,7,194570.41,4,0,0,71546.85,Germany,1
CUST08755,Female,27,3,14562.9,1,1,1,97217.1,Germany,0
CUST08756,Female,65,8,27611.64,1,1,1,37002.6,Germany,0
CUST08757,Male,39,0,108621.79,3,0,0,136135.92,Germany,0
CUST08758,Female,58,4,94792.88,3,1,1,86861.72,Spain,1
CUST08759,Male,60,4,247427.07,1,0,1,58355.69,Germany,0
CUST08760,Male,38,4,241715.99,3,0,1,12614.59,Spain,1
CUST08761,Male,32,7,47420.45,3,0,0,77802.96,Germany,1
CUST08762,Male,52,8,236666.39,1,0,0,57032.44,France,0
CUST08763,Female,65,2,173065.48,1,1,1,145736.48,Spain,0
CUST08764,Male,38,8,102210.79,2,1,1,63025.69,Spain,0
CUST08765,Female,38,7,184907.73,2,1,0,138941.04,Germany,1
CUST08766,Male,38,2,225035.24,4,0,0,106047.61,Germany,0
CUST08767,Male,61,1,45035.39,3,1,1,20354.83,France,0
CUST08768,Female,49,3,48996.07,1,0,1,140580.87,France,0
CUST08769,Male,22,1,102180.19,4,1,1,33582.78,Spain,1
CUST08770,Female,56,3,42302.94,2,0,0,72723.3,Germany,0
CUST08771,Female,26,4,90099.37,3,0,0,139220.56,Spain,1
CUST08772,Male,35,1,161422.88,4,1,0,125991.38,Germany,1
CUST08773,Male,38,7,203204.53,3,0,1,78261.45,Spain,0
CUST08774,Male,25,0,75483.73,4,0,0,38968.88,Spain,1
CUST08775,Male,61,2,70432.67,3,1,1,81296.55,Germany,0
CUST08776,Male,69,6,194935.74,3,1,0,86668.81,Germany,0
CUST08777,Male,51,9,95256.56,1,0,0,149571.13,France,0
CUST08778,Female,27,0,204618.84,3,0,1,125364.38,Germany,0
CUST08779,Female,68,1,248345.08,2,0,0,130584.38,Spain,1
CUST08780,Male,58,2,244917.17,1,0,1,148066.24,Germany,0
CUST08781,Female,41,1,165671.74,3,1,0,83264.71,Germany,0
CUST08782,Female,57,1,93803.3,2,1,0,91931.71,France,1
CUST08783,Male,41,5,16372.46,2,0,0,73622.19,Germany,0
CUST08784,Male,49,6,184510.16,4,0,1,27563.57,France,0
CUST08785,Female,50,5,244491.81,1,0,0,83535.94,France,0
CUST08786,Male,55,5,16996.12,1,0,0,91562.44,Spain,0
CUST08787,Female,61,8,1541.93,4,1,1,43218.1,Spain,0
CUST08788,Male,68,7,207944.05,4,1,0,119595.4,Spain,0
CUST08789,Female,66,7,25564.74,4,1,0,27427.53,Germany,0
CUST08790,Female,51,5,20405.75,1,1,1,80279.89,Germany,0
CUST08791,Female,28,4,227584.02,2,0,0,102779.83,Spain,1
CUST08792,Female,48,8,19890.2,2,0,0,17690.38,Germany,0
CUST08793,Male,35,1,28504.41,3,0,1,122567.46,France,0
CUST08794,Male,40,6,142393.42,1,1,0,52581.59,Spain,0
CUST08795,Female,39,5,189203.54,1,1,0,110484.89,Germany,0
CUST08796,Female,60,6,99893.06,4,1,1,25149.3,Germany,0
CUST08797,Male,35,3,105147.29,1,1,0,96841.81,France,0
CUST08798,Male,57,8,158156.5,1,0,0,88009.7,Spain,0
CUST08799,Female,64,6,126356.32,2,0,0,31000.36,Spain,0
CUST08800,Female,58,1,4657.07,1,1,1,97464.29,Germany,0
CUST08801,Female,64,3,28395.8,2,1,1,106785.39,Spain,0
CUST08802,Female,56,4,145400.0,2,0,1,79790.33,France,0
CUST08803,Female,37,1,198415.63,1,0,1,91000.75,Spain,1
CUST08804,Male,30,9,190775.79,2,0,0,134238.74,France,0
CUST08805,Female,62,7,185014.14,4,0,0,107678.42,Germany,0
CUST08806,Male,18,0,192818.15,2,0,1,136833.65,France,1
CUST08807,Male,69,2,11110.87,1,1,1,87328.15,Germany,0
CUST08808,Male,21,0,223775.39,4,0,1,34479.43,Germany,0
CUST08809,Female,41,4,222320.78,4,0,0,44480.71,France,1
CUST08810,Male,53,7,132981.0,1,1,0,34697.48,France,0
CUST08811,Male,53,6,62148.58,3,0,0,56934.8,France,0
CUST08812,Male,62,8,148044.62,2,0,0,76855.06,Germany,0
CUST08813,Male,19,1,139471.48,2,1,1,45830.41,Spain,0
CUST08814,Female,45,7,55739.3,3,1,0,76588.87,Germany,0
CUST08815,Female,43,7,150782.54,4,1,0,61010.13,France,0
CUST08816,Male,40,5,199323.53,3,1,1,87748.62,Germany,0
CUST08817,Male,32,2,201526.72,1,1,1,69991.93,France,0
CUST08818,Female,53,1,14924.46,3,1,0,70772.99,France,0
CUST08819,Female,44,7,49290.83,4,0,0,78686.97,Spain,0
CUST08820,Female,23,5,167055.84,1,0,0,148302.53,Germany,0
CUST08821,Male,52,3,214957.99,1,0,1,87916.78,France,1
CUST08822,Female,56,4,130304.27,1,0,1,111267.28,Germany,0
CUST08823,Male,55,4,176881.42,2,1,1,68344.38,Spain,0
CUST08824,Male,52,8,5268.0,2,1,1,55618.87,France,1
CUST08825,Female,53,8,152105.2,1,1,1,138320.81,France,0
CUST08826,Male,27,7,240477.29,3,0,0,113930.45,Germany,0
CUST08827,Female,47,7,165253.65,2,1,0,91540.17,Germany,0
CUST08828,Male,58,1,230568.93,4,0,0,57100.38,Germany,0
CUST08829,Female,55,2,141502.36,2,1,0,46100.44,Spain,1
CUST08830,Male,46,7,210844.68,3,0,0,45290.04,Spain,0
CUST08831,Male,69,4,31040.6,2,1,0,80522.32,France,0
CUST08832,Female,60,6,30878.32,3,1,0,132474.87,Germany,0
CUST08833,Female,56,7,30044.83,3,0,1,133346.69,Spain,0
CUST08834,Female,67,5,122212.39,2,1,0,114297.94,Germany,0
CUST08835,Female,21,4,82565.89,3,1,1,85948.76,Germany,1
CUST08836,Male,22,7,179796.46,3,0,0,42887.36,Spain,1
CUST08837,Female,21,0,225655.48,4,0,0,77039.34,Germany,0
CUST08838,Female,53,0,154843.71,1,1,1,107261.16,France,0
CUST08839,Male,62,0,53302.64,1,1,1,93302.33,France,0
CUST08840,Female,33,2,232719.22,2,1,0,81964.78,Germany,0
CUST08841,Female,42,9,131964.33,3,1,0,69949.63,Spain,0
CUST08842,Male,31,5,179986.39,2,1,0,115352.0,Germany,0
CUST08843,Female,28,5,222626.46,2,1,0,127912.92,France,0
CUST08844,Female,46,4,247457.98,1,0,0,111207.57,Germany,0
CUST08845,Female,51,6,126515.99,3,1,1,141309.86,Spain,0
CUST08846,Female,39,4,202015.68,2,0,1,119182.29,Spain,0
CUST08847,Female,31,1,141716.77,2,0,1,73084.68,Spain,0
CUST08848,Female,41,3,121613.49,1,1,0,96345.49,Spain,0
CUST08849,Male,56,0,134428.13,1,0,0,80611.41,France,0
CUST08850,Female,43,6,121068.81,1,1,1,86485.26,Germany,0
CUST08851,Male,60,3,105257.03,2,0,1,135397.98,France,0
CUST08852,Male,53,3,180930.17,3,1,0,52120.19,Spain,1
CUST08853,Male,56,3,62418.95,1,0,0,11833.27,Germany,0
CUST08854,Male,33,2,154095.37,1,1,0,107390.55,Germany,1
CUST08855,Female,55,7,178240.04,3,0,0,35341.92,Spain,0
CUST08856,Female,49,3,223022.71,2,0,0,31592.54,Germany,0
CUST08857,Female,23,7,82969.29,2,0,1,148946.67,Spain,0
CUST08858,Male,51,8,215149.78,3,0,1,47348.54,Germany,0
CUST08859,Female,25,0,236322.79,1,0,0,38527.49,Spain,1
CUST08860,Female,47,3,162169.85,4,0,0,36737.66,France,0
CUST08861,Female,44,5,192858.25,3,1,0,67729.5,Germany,0
CUST08862,Male,24,7,101426.74,4,1,0,67318.5,France,0
CUST08863,Male,44,5,238033.85,2,0,0,98549.93,France,0
CUST08864,Female,42,5,167715.36,2,0,0,24509.42,France,0
CUST08865,Male,63,9,77539.2,4,0,0,98962.29,France,1
CUST08866,Male,58,3,101065.34,1,1,0,73508.61,France,0
CUST08867,Female,32,8,154438.88,4,0,1,39071.57,Germany,0
CUST08868,Male,42,6,58533.79,1,0,0,118950.95,Germany,0
CUST08869,Male,39,5,188478.6,3,0,1,76368.81,Germany,0
CUST08870,Female,35,0,56172.88,2,1,1,110388.57,France,0
CUST08871,Male,29,1,147947.3,2,0,0,138879.74,Spain,0
CUST08872,Male,40,5,174251.63,4,1,0,59476.67,Spain,0
CUST08873,Male,68,0,214936.97,3,0,1,135706.62,Germany,0
CUST08874,Male,62,4,183475.1,4,0,0,38047.81,France,0
CUST08875,Male,56,0,199706.27,4,1,0,41098.26,Germany,1
CUST08876,Male,42,2,228232.95,4,0,0,102917.66,France,0
CUST08877,Male,27,6,149442.89,1,0,1,24368.43,Spain,1
CUST08878,Male,47,4,211570.0,2,0,0,73669.2,Spain,0
CUST08879,Female,27,9,57968.06,2,1,1,39936.52,France,1
CUST08880,Female,51,0,203683.29,4,1,0,89919.89,Spain,0
CUST08881,Female,63,0,55421.69,1,0,0,122955.15,France,0
CUST08882,Female,30,7,233657.3,2,0,1,15939.42,Germany,0
CUST08883,Male,46,8,82493.33,1,1,1,67863.4,France,0
CUST08884,Female,55,6,42959.5,3,1,1,112294.17,France,0
CUST08885,Female,58,2,37042.19,1,0,0,57915.6,Spain,1
CUST08886,Male,62,5,46818.05,1,0,0,15838.85,France,0
CUST08887,Male,26,2,111885.08,3,0,1,92793.24,Spain,0
CUST08888,Male,30,9,130537.35,2,1,1,26823.03,France,0
CUST08889,Male,54,3,228446.46,2,1,0,61788.76,Spain,1
CUST08890,Male,31,3,95253.7,1,1,0,148674.65,France,0
CUST08891,Female,54,2,54370.58,1,1,0,65722.8,France,0
CUST08892,Male,26,9,185955.28,3,0,0,127999.97,France,1
CUST08893,Female,25,5,33663.6,3,1,0,130372.87,France,0
CUST08894,Female,56,4,223070.84,2,1,1,46796.36,Germany,1
CUST08895,Male,57,8,102349.91,2,1,0,93370.7,Germany,0
CUST08896,Female,20,8,153460.37,3,0,0,142644.21,Spain,0
CUST08897,Female,64,2,46546.09,1,0,0,94886.57,Germany,1
CUST08898,Male,57,8,36382.29,3,0,1,123855.61,Germany,0
CUST08899,Female,50,2,199709.84,2,0,1,74758.81,Spain,0
CUST08900,Female,49,3,107425.57,1,1,0,110705.84,Germany,0
CUST08901,Female,24,0,246685.7,4,1,0,13059.28,Spain,0
CUST08902,Male,36,4,131074.49,4,0,1,120246.28,Germany,0
CUST08903,Male,51,8,211413.23,3,0,0,104058.92,Spain,0
CUST08904,Male,31,1,244990.92,2,0,1,60238.82,Spain,0
CUST08905,Female,67,3,70287.54,1,1,1,68378.03,Germany,0
CUST08906,Male,64,9,200220.43,4,1,1,55725.95,Spain,0
CUST08907,Female,63,1,5501.54,1,1,0,83400.12,France,0
CUST08908,Male,36,7,169938.53,1,1,1,25214.59,Germany,0
CUST08909,Female,68,8,186300.27,1,0,0,128288.09,France,0
CUST08910,Male,43,2,119340.93,1,0,1,76927.51,Germany,0
CUST08911,Male,34,8,40526.3,3,1,1,16034.3,Germany,1
CUST08912,Female,45,5,154180.14,1,1,1,87414.64,Spain,0
CUST08913,Male,36,5,224382.16,4,0,1,140272.4,Spain,0
CUST08914,Female,44,6,232829.8,4,0,1,22244.47,Spain,0
CUST08915,Male,65,4,186525.6,3,0,0,27246.96,Germany,0
CUST08916,Male,69,5,65928.31,4,1,1,64205.66,Spain,0
CUST08917,Female,36,0,217581.73,1,0,1,112987.4,France,0
CUST08918,Female,50,2,222205.77,4,1,0,94647.07,France,0
CUST08919,Female,68,8,91810.55,2,0,0,74114.33,Germany,0
CUST08920,Male,24,4,45745.43,1,1,1,148984.42,Germany,0
CUST08921,Female,46,4,218664.86,3,0,0,36011.06,Spain,0
CUST08922,Male,60,7,221274.33,2,0,1,125045.95,France,0
CUST08923,Female,22,1,25226.52,4,0,1,27337.17,Spain,0
CUST08924,Female,47,6,241746.07,2,0,1,35144.98,Spain,0
CUST08925,Female,66,8,133270.14,4,0,0,51362.2,Spain,0
CUST08926,Female,60,6,248432.55,4,0,1,132233.4,Spain,0
CUST08927,Female,25,4,111252.06,4,1,0,72188.8,France,0
CUST08928,Female,59,5,133320.83,3,0,1,65409.96,Spain,0
CUST08929,Male,29,3,66520.71,2,1,1,78701.61,France,0
CUST08930,Female,59,6,224736.86,3,0,0,98326.89,France,0
CUST08931,Male,30,0,110928.03,4,0,1,69289.18,Germany,0
CUST08932,Female,43,3,203653.51,1,0,1,144754.44,Spain,0
CUST08933,Female,35,2,19933.57,1,0,0,28947.87,Germany,0
CUST08934,Female,59,3,197061.66,3,1,0,76593.28,Germany,1
CUST08935,Male,68,0,122560.79,1,0,1,68160.63,Germany,1
CUST08936,Male,69,1,1351.97,2,0,1,106978.95,France,0
CUST08937,Female,66,8,56565.73,1,0,0,144831.67,Spain,0
CUST08938,Male,37,6,48432.55,1,1,1,50377.8,Germany,0
CUST08939,Female,33,5,187941.15,4,1,1,143745.71,France,1
CUST08940,Female,54,1,119300.55,2,0,0,125877.95,Germany,1
CUST08941,Male,20,0,39929.6,2,0,0,123466.91,France,0
CUST08942,Male,44,1,64200.74,1,0,1,20230.63,France,0
CUST08943,Male,32,6,126019.2,4,0,0,141681.68,France,0
CUST08944,Male,51,1,4909.55,1,1,0,127449.9,France,0
CUST08945,Female,62,2,106031.4,1,1,0,105841.64,Spain,1
CUST08946,Male,39,7,169515.35,3,1,1,27900.29,France,1
CUST08947,Male,57,6,129438.65,4,1,1,68805.22,Germany,1
CUST08948,Female,40,8,149524.89,3,1,0,127631.96,Spain,0
CUST08949,Male,66,3,81654.53,1,1,0,71254.39,Germany,0
CUST08950,Male,21,6,45768.93,1,0,1,71103.72,Spain,0
CUST08951,Male,68,0,202435.32,4,0,1,47817.61,Germany,1
CUST08952,Male,58,1,226408.72,2,0,1,17166.36,Germany,1
CUST08953,Female,40,6,127685.14,1,1,1,81820.53,France,0
CUST08954,Female,64,1,76260.3,1,0,0,118425.73,Germany,0
CUST08955,Male,26,5,127801.21,3,1,0,30449.99,Spain,1
CUST08956,Male,41,9,219746.38,3,0,1,135128.86,Germany,0
CUST08957,Female,38,8,172851.59,4,1,1,87739.76,France,0
CUST08958,Male,58,4,214654.02,3,0,0,123721.84,France,0
CUST08959,Male,63,9,82094.86,2,0,1,103385.58,Spain,1
CUST08960,Male,33,6,177994.78,1,1,1,28892.39,Germany,0
CUST08961,Male,42,0,163262.24,3,0,0,136922.91,France,0
CUST08962,Male,43,7,142904.12,2,1,0,110540.97,Spain,1
CUST08963,Male,66,8,132056.22,1,0,1,14981.06,Spain,0
CUST08964,Male,62,4,137744.47,1,0,1,91206.19,France,0
CUST08965,Male,26,5,212417.77,2,0,1,77217.67,Spain,0
CUST08966,Male,32,7,228998.63,1,0,0,130281.57,Germany,0
CUST08967,Female,56,3,28215.12,2,0,1,27189.89,Germany,0
CUST08968,Female,50,1,142192.89,2,1,0,92718.17,Germany,0
CUST08969,Female,18,9,229602.11,3,1,1,53439.21,Spain,0
CUST08970,Male,22,7,33685.0,4,1,1,44386.64,Spain,0
CUST08971,Male,26,1,103214.84,2,0,0,13154.95,Germany,0
CUST08972,Female,61,4,22270.04,3,1,0,56511.97,Germany,0
CUST08973,Male,23,5,28369.1,1,1,1,65453.42,France,0
CUST08974,Female,45,4,226027.7,3,0,0,72690.14,Germany,0
CUST08975,Male,62,5,111544.9,2,0,1,112861.03,Spain,0
CUST08976,Female,43,5,172184.91,3,0,0,66495.94,France,0
CUST08977,Female,45,2,34728.61,4,1,0,37333.58,Spain,0
CUST08978,Female,57,2,5486.87,1,1,1,65740.47,Spain,0
CUST08979,Male,32,8,222620.99,3,0,0,19739.1,Germany,1
CUST08980,Female,23,2,143636.41,1,1,1,146090.39,France,0
CUST08981,Male,44,2,4996.94,2,1,0,19272.68,Spain,1
CUST08982,Male,55,1,248084.87,4,1,0,38264.72,Spain,1
